Date	CodeOffice	OfficeName	MopCod	MopDsc	TotalAmountIn	TotalAmountOut
22/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	14360343	0.0
22/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	38100.0	0.0
22/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	15176424	0.0
22/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	8000.0	0.0
22/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	9713387.0	0.0
22/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1992801.0	0.0
22/04/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	356791.0	0.0
22/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	53694965	0.0
22/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	6576464.0	0.0
22/04/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	135687895	0.0
22/04/2024	DJREV	Bureau Révision	ES	paiement en espèce	1000.0	0.0
22/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	166000.0	0.0
22/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	24000.0	0.0
22/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	16000.0	0.0
22/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	23116.0	0.0
22/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	366756.0	0.0
22/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	15000.0	0.0
22/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	419975.0	0.0
22/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
23/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	4338981.0	0.0
23/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	3494061.0	0.0
23/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	30178130	0.0
23/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	794377.0	0.0
23/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	65624559	0.0
23/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	9122033.0	0.0
23/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	51571.0	0.0
23/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	16929790	0.0
23/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	747678.0	0.0
23/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	16546683	0.0
23/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	180306.0	0.0
23/04/2024	DJPKV	Brigade PK2O	ES	paiement en espèce	1000.0	0.0
23/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	15604320	0.0
23/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	10173917	0.0
23/04/2024	DJQBR	Bureau Quai Boutre	CH	paiement chèque	2148770.0	0.0
23/04/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	76440.0	0.0
23/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	118000.0	0.0
23/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	52000.0	0.0
23/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	1000.0	0.0
23/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	19000.0	0.0
23/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	27842479	0.0
23/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	24000.0	0.0
23/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
23/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	8000.0	0.0
24/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2129500.0	0.0
24/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1471885.0	0.0
24/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1158348.0	0.0
24/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1023639.0	0.0
24/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	3707380.0	0.0
24/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	7108067.0	0.0
24/04/2024	DJBAP	Brigade Aéroport Passager	CH	paiement chèque	100195.0	0.0
24/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	14000.0	0.0
24/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	798043.0	0.0
24/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	9146920.0	0.0
24/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	343262.0	0.0
24/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	39519071	0.0
24/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	5658639.0	0.0
24/04/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	2000.0	0.0
24/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	102000.0	0.0
24/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	37000.0	0.0
24/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	7321012.0	0.0
24/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	19000.0	0.0
24/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	11000.0	0.0
24/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	20000.0	0.0
24/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3208774.0	0.0
24/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
25/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	6774788.0	0.0
25/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	936937.0	0.0
25/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	725847.0	0.0
25/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	855884.0	0.0
25/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	675254.0	0.0
25/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	6407870.0	0.0
25/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	81704.0	0.0
25/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1339517.0	0.0
25/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	7000.0	0.0
25/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	1996715.0	0.0
25/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1680409.0	0.0
25/04/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	4168335.0	0.0
25/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	54136495	0.0
25/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	12889245	0.0
25/04/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	1000.0	0.0
25/04/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	1000.0	0.0
25/04/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	51840.0	0.0
25/04/2024	DJREV	Bureau Révision	ES	paiement en espèce	82762.0	0.0
25/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	158000.0	0.0
25/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	64000.0	0.0
25/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	11000.0	0.0
25/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	18000.0	0.0
25/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	13000.0	0.0
25/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	24000.0	0.0
25/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
25/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	3000.0	0.0
26/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	66024.0	0.0
26/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	25000.0	0.0
26/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	6000.0	0.0
26/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
27/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	9000.0	0.0
27/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	19000.0	0.0
27/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	361523.0	0.0
27/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	588154.0	0.0
27/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	1602305.0	0.0
27/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	2401464.0	0.0
27/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	18000.0	0.0
27/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	12000.0	0.0
27/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	1049725.0	0.0
27/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	2000.0	0.0
27/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	63000.0	0.0
27/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	48000.0	0.0
27/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	1000.0	0.0
27/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	1353237.0	0.0
27/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	1000.0	0.0
27/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	3000.0	0.0
27/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	610091.0	0.0
28/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	12237894	0.0
28/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	47000.0	0.0
28/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	2326415.0	0.0
28/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	683793.0	0.0
28/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	7168931.0	0.0
28/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	21560071	0.0
28/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	13300.0	0.0
28/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	43959462	0.0
28/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	23227.0	0.0
28/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	22765411	0.0
28/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1417674.0	0.0
28/04/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	5304249.0	0.0
28/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	27026922	0.0
28/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	17324595	0.0
28/04/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	17915063	0.0
28/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	150000.0	0.0
28/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	43000.0	0.0
28/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	10000.0	0.0
28/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	29116.0	0.0
28/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	10000.0	0.0
28/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	39000.0	0.0
28/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	4832488.0	0.0
28/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	629637.0	0.0
29/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2967433.0	0.0
29/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	971580.0	0.0
29/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	7958888.0	0.0
29/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	566135.0	0.0
29/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	24977155	0.0
29/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	16220278	0.0
29/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	18040.0	0.0
29/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1567808.0	0.0
29/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	35297.0	0.0
29/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	10391720	0.0
29/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	5915254.0	0.0
29/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	57892360	0.0
29/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	2156663.0	0.0
29/04/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	29486420	0.0
29/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	88000.0	0.0
29/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	67000.0	0.0
29/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	8000.0	0.0
29/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	21000.0	0.0
29/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	480690.0	0.0
29/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	135543.0	0.0
29/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	3000.0	0.0
29/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	5000.0	0.0
30/04/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	19306501	0.0
30/04/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	622673.0	0.0
30/04/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	858859.0	0.0
30/04/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	507965.0	0.0
30/04/2024	DJAKH	Bureau Khat	CH	paiement chèque	147016321	0.0
30/04/2024	DJAKH	Bureau Khat	ES	paiement en espèce	4397112.0	0.0
30/04/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	96976.0	0.0
30/04/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1019058.0	0.0
30/04/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	189068.0	0.0
30/04/2024	DJFRZ	Bureau Free Zone	CC	Chèque Certifiée	1000.0	0.0
30/04/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	26984796	0.0
30/04/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1140962.0	0.0
30/04/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	651107.0	0.0
30/04/2024	DJPRT	Bureau du Port	CH	paiement chèque	58162218	0.0
30/04/2024	DJPRT	Bureau du Port	ES	paiement en espèce	25787525	0.0
30/04/2024	DJPST	Bureau  Poste	ES	paiement en espèce	903000.0	0.0
30/04/2024	DJREV	Bureau Révision	ES	paiement en espèce	458238.0	0.0
30/04/2024	DJTRS	Bureau Transit	CH	paiement chèque	87000.0	0.0
30/04/2024	DJTRS	Bureau Transit	ES	paiement en espèce	36000.0	0.0
30/04/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	13000.0	0.0
30/04/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	13000.0	0.0
30/04/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	109163.0	0.0
30/04/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	22000.0	0.0
30/04/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	4587329.0	0.0
30/04/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	438456.0	0.0
01/05/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	119382.0	0.0
01/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	43000.0	0.0
01/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	12000.0	0.0
02/05/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	6251284.0	0.0
02/05/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	1894464.0	0.0
02/05/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	287716.0	0.0
02/05/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	862636.0	0.0
02/05/2024	DJAKH	Bureau Khat	CH	paiement chèque	1294446.0	0.0
02/05/2024	DJAKH	Bureau Khat	ES	paiement en espèce	12366028	0.0
02/05/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	99880.0	0.0
02/05/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	636890.0	0.0
02/05/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	873384.0	0.0
02/05/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	9659774.0	0.0
02/05/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1294835.0	0.0
02/05/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3853887.0	0.0
02/05/2024	DJPRT	Bureau du Port	CH	paiement chèque	19977286	0.0
02/05/2024	DJPRT	Bureau du Port	ES	paiement en espèce	15525814	0.0
02/05/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	56113588	0.0
02/05/2024	DJREV	Bureau Révision	ES	paiement en espèce	2000.0	0.0
02/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	197000.0	0.0
02/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	29000.0	0.0
02/05/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	7000.0	0.0
02/05/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	17000.0	0.0
02/05/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	15000.0	0.0
02/05/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	27000.0	0.0
02/05/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	5000.0	0.0
02/05/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	2000.0	0.0
03/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	38000.0	0.0
03/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	8000.0	0.0
03/05/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	1000.0	0.0
03/05/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
04/05/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2000.0	0.0
04/05/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	16000.0	0.0
04/05/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	1012403.0	0.0
04/05/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	2120458.0	0.0
04/05/2024	DJAKH	Bureau Khat	CH	paiement chèque	1075907.0	0.0
04/05/2024	DJAKH	Bureau Khat	ES	paiement en espèce	4164933.0	0.0
04/05/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	2591918.0	0.0
04/05/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	22000.0	0.0
04/05/2024	DJPRT	Bureau du Port	ES	paiement en espèce	1934440.0	0.0
04/05/2024	DJQBR	Bureau Quai Boutre	ES	paiement en espèce	35440.0	0.0
04/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	94000.0	0.0
04/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	13000.0	0.0
04/05/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	6000.0	0.0
04/05/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	4000.0	0.0
04/05/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	5000.0	0.0
04/05/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	11000.0	0.0
04/05/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	1000.0	0.0
05/05/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2247375.0	0.0
05/05/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	3491896.0	0.0
05/05/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	689564.0	0.0
05/05/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	1766719.0	0.0
05/05/2024	DJAKH	Bureau Khat	CH	paiement chèque	15396810	0.0
05/05/2024	DJAKH	Bureau Khat	ES	paiement en espèce	16457037	0.0
05/05/2024	DJBAP	Brigade Aéroport Passager	CH	paiement chèque	629350.0	0.0
05/05/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	63717.0	0.0
05/05/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	723268.0	0.0
05/05/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	39062.0	0.0
05/05/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	1357106.0	0.0
05/05/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	2228869.0	0.0
05/05/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	3306026.0	0.0
05/05/2024	DJPRT	Bureau du Port	CH	paiement chèque	22893056	0.0
05/05/2024	DJPRT	Bureau du Port	ES	paiement en espèce	6656137.0	0.0
05/05/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	2000.0	0.0
05/05/2024	DJREV	Bureau Révision	ES	paiement en espèce	161750.0	0.0
05/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	119000.0	0.0
05/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	39000.0	0.0
05/05/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	1890620.0	0.0
05/05/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	11000.0	0.0
05/05/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	15000.0	0.0
05/05/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	21000.0	0.0
05/05/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	102559.0	0.0
05/05/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	802255.0	0.0
06/05/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	2180614.0	0.0
06/05/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	2804906.0	0.0
06/05/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	878847.0	0.0
06/05/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	647821.0	0.0
06/05/2024	DJAKH	Bureau Khat	CH	paiement chèque	24449109	0.0
06/05/2024	DJAKH	Bureau Khat	ES	paiement en espèce	18837770	0.0
06/05/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	91380.0	0.0
06/05/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	15000.0	0.0
06/05/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	52877.0	0.0
06/05/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	7939381.0	0.0
06/05/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	1473979.0	0.0
06/05/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	1627998.0	0.0
06/05/2024	DJPRT	Bureau du Port	CH	paiement chèque	22005710	0.0
06/05/2024	DJPRT	Bureau du Port	ES	paiement en espèce	9672359.0	0.0
06/05/2024	DJPTR	Bureau  Hydrocarbures	CH	paiement chèque	111796824	0.0
06/05/2024	DJREV	Bureau Révision	ES	paiement en espèce	124942.0	0.0
06/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	119000.0	0.0
06/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	50000.0	0.0
06/05/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	2935365.0	0.0
06/05/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	33498.0	0.0
06/05/2024	DJZEA	Bureau FZ East Africa Holding	CH	paiement chèque	3537722.0	0.0
06/05/2024	DJZEA	Bureau FZ East Africa Holding	ES	paiement en espèce	15000.0	0.0
06/05/2024	DJZFR	Bureau Zone Franche	CH	paiement chèque	627445.0	0.0
06/05/2024	DJZFR	Bureau Zone Franche	ES	paiement en espèce	2000.0	0.0
07/05/2024	DIFTZ	Djibouti International Free Trade 	CH	paiement chèque	3861172.0	0.0
07/05/2024	DIFTZ	Djibouti International Free Trade 	ES	paiement en espèce	374423.0	0.0
07/05/2024	DJAFR	Bureau Aéroport Fret	CH	paiement chèque	8562216.0	0.0
07/05/2024	DJAFR	Bureau Aéroport Fret	ES	paiement en espèce	53823.0	0.0
07/05/2024	DJAKH	Bureau Khat	CH	paiement chèque	11807860	0.0
07/05/2024	DJAKH	Bureau Khat	ES	paiement en espèce	5772400.0	0.0
07/05/2024	DJBAP	Brigade Aéroport Passager	ES	paiement en espèce	107080.0	0.0
07/05/2024	DJEXO	Bureau Exonérations	CH	paiement chèque	1702490.0	0.0
07/05/2024	DJEXO	Bureau Exonérations	ES	paiement en espèce	43000.0	0.0
07/05/2024	DJFRZ	Bureau Free Zone	CH	paiement chèque	7363174.0	0.0
07/05/2024	DJFRZ	Bureau Free Zone	ES	paiement en espèce	36300.0	0.0
07/05/2024	DJGAR	Bureau de la Gare	ES	paiement en espèce	106000.0	0.0
07/05/2024	DJPRT	Bureau du Port	CH	paiement chèque	10469590	0.0
07/05/2024	DJPRT	Bureau du Port	ES	paiement en espèce	3880656.0	0.0
07/05/2024	DJPTR	Bureau  Hydrocarbures	ES	paiement en espèce	3000.0	0.0
07/05/2024	DJREV	Bureau Révision	CH	paiement chèque	1000.0	0.0
07/05/2024	DJREV	Bureau Révision	ES	paiement en espèce	174619.0	81762.0
07/05/2024	DJTRS	Bureau Transit	CH	paiement chèque	99000.0	0.0
07/05/2024	DJTRS	Bureau Transit	ES	paiement en espèce	50000.0	0.0
07/05/2024	DJUKB	Bureau UKAB HOLDING 	CH	paiement chèque	6528833.0	0.0
07/05/2024	DJUKB	Bureau UKAB HOLDING 	ES	paiement en espèce	1433580.0	0.0
